date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:32:50	91332/91332	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:13:33%20GMT	https://smartdemowp.com/dinso/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/index.html	(from )
10:32:50	29/29	---M--	200	added ('OK')	text/plain	date:Tue,%2014%20Nov%202017%2023:40:04%20GMT	https://smartdemowp.com/robots.txt		(from )
10:32:51	0/0	---M--	200	added ('OK')	text/css	date:Tue,%2015%20Sep%202020%2008:37:05%20GMT	https://smartdemowp.com/dinso/wp-content/plugins/color-sds-picker/css/color/theme-color.css?ver=1606943613	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/plugins/color-sds-picker/css/color/theme-colordb2a.css	(from https://smartdemowp.com/dinso/)
10:32:51	802688/802688	---M-Z	200	added ('OK')	text/css	date:Wed,%2002%20Dec%202020%2021:13:33%20GMT	https://smartdemowp.com/dinso/wp-content/cache/min/1/a4b6642a45b93bddbca1954a041ca4db.css	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/cache/min/1/a4b6642a45b93bddbca1954a041ca4db.css	(from https://smartdemowp.com/dinso/)
10:32:51	96873/96873	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2017%20Jun%202020%2010:30:14%20GMT	https://smartdemowp.com/dinso/wp-includes/js/jquery/jquery.js?ver=1.12.4-wp	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-includes/js/jquery/jquery4a5f.js	(from https://smartdemowp.com/dinso/)
10:32:52	54885/54885	---M-Z	200	added ('OK')	application/json	date:Thu,%2003%20Dec%202020%2005:02:51%20GMT	https://smartdemowp.com/dinso/wp-json/wp/v2/pages/23	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-json/wp/v2/pages/23.json	(from https://smartdemowp.com/dinso/)
10:32:52	89312/89312	---M-Z	200	added ('OK')	application/json	date:Thu,%2003%20Dec%202020%2005:02:51%20GMT	https://smartdemowp.com/dinso/wp-json/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-json/index.html	(from https://smartdemowp.com/dinso/)
10:32:53	2796/2796	---M-Z	200	added ('OK')	application/rss+xml	date:Sat,%2004%20Apr%202020%2010:35:22%20GMT	https://smartdemowp.com/dinso/comments/feed/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/comments/feed/index.html	(from https://smartdemowp.com/dinso/)
10:32:53	15718/15718	---M-Z	200	added ('OK')	application/rss+xml	date:Tue,%2015%20Sep%202020%2008:52:32%20GMT	https://smartdemowp.com/dinso/feed/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/feed/index.html	(from https://smartdemowp.com/dinso/)
10:32:53	840/840	---M-Z	200	added ('OK')	text/xml	date:Thu,%2003%20Dec%202020%2005:02:52%20GMT	https://smartdemowp.com/dinso/xmlrpc.php?rsd	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/xmlrpc0db0.php	(from https://smartdemowp.com/dinso/)
10:32:53	1045/1045	---M-Z	200	added ('OK')	application/xml	date:Thu,%2003%20Dec%202020%2005:02:52%20GMT	https://smartdemowp.com/dinso/wp-includes/wlwmanifest.xml	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-includes/wlwmanifest.xml	(from https://smartdemowp.com/dinso/)
10:32:54	2227/2227	---M-Z	200	added ('OK')	application/json	date:Thu,%2003%20Dec%202020%2005:02:53%20GMT	https://smartdemowp.com/dinso/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsmartdemowp.com%2Fdinso%2F	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-json/oembed/1.0/embedfed2.json	(from https://smartdemowp.com/dinso/)
10:32:55	2317/2317	---M-Z	200	added ('OK')	text/xml	date:Thu,%2003%20Dec%202020%2005:02:54%20GMT	https://smartdemowp.com/dinso/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsmartdemowp.com%2Fdinso%2F&format=xml	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-json/oembed/1.0/embed07d9	(from https://smartdemowp.com/dinso/)
10:32:55	336/336	---M--	200	added ('OK')	image/png	date:Sat,%2027%20Jun%202020%2012:42:22%20GMT	https://smartdemowp.com/dinso/wp-content/uploads/2020/03/favicon.png	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/favicon.png	(from https://smartdemowp.com/dinso/)
10:32:58	53646/53646	---MCZ	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2005:02:57%20GMT	http://smartdemowp.com/dinso/contact/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/contact/index.html	(from https://smartdemowp.com/dinso/)
10:33:02	1194/1194	---M-Z	200	added ('OK')	image/svg+xml	date:Tue,%2015%20Sep%202020%2008:51:00%20GMT	https://smartdemowp.com/dinso/wp-content/themes/dinso/assets/images/logo.svg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/themes/dinso/assets/images/logo.svg	(from https://smartdemowp.com/dinso/)
10:33:03	7118/7118	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Sep%202020%2008:51:00%20GMT	https://smartdemowp.com/dinso/wp-content/themes/dinso/assets/images/logo-small.png	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/themes/dinso/assets/images/logo-small.png	(from https://smartdemowp.com/dinso/)
10:33:03	5456/5456	---M--	200	added ('OK')	image/png	date:Tue,%2015%20Sep%202020%2008:51:00%20GMT	https://smartdemowp.com/dinso/wp-content/themes/dinso/assets/images/nav-logo.png	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/themes/dinso/assets/images/nav-logo.png	(from https://smartdemowp.com/dinso/)
10:33:06	91373/91373	---MCZ	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2005:03:03%20GMT	http://smartdemowp.com/dinso/home-2/?header_type=2	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/home-2/index2c37.html	(from https://smartdemowp.com/dinso/)
10:33:06	108371/108371	---MCZ	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2005:03:04%20GMT	http://smartdemowp.com/dinso/home-3/?skin_color=blue&&header_type=3	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/home-3/index5557.html	(from https://smartdemowp.com/dinso/)
10:33:08	112758/112758	---MCZ	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2005:03:06%20GMT	http://smartdemowp.com/dinso/home-4/?skin_color=blue&&header_type=3	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/home-4/index5557.html	(from https://smartdemowp.com/dinso/)
10:33:10	96207/96207	---MCZ	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2005:03:08%20GMT	http://smartdemowp.com/dinso/home-5/?skin_color=green&&header_type=4	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/home-5/index7a98.html	(from https://smartdemowp.com/dinso/)
10:33:19	291455/291455	---M--	200	added ('OK')	image/jpeg	date:Sat,%2027%20Jun%202020%2012:43:17%20GMT	http://smartdemowp.com/dinso/wp-content/uploads/2020/03/3-3.jpg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/3-3.jpg	(from https://smartdemowp.com/dinso/)
10:33:19	77297/77297	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202020%2010:30:14%20GMT	https://smartdemowp.com/dinso/wp-content/uploads/2020/03/about-img-1.jpg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/about-img-1.jpg	(from https://smartdemowp.com/dinso/)
10:33:21	202314/202314	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202020%2010:30:14%20GMT	https://smartdemowp.com/dinso/wp-content/uploads/2020/03/project-1.jpg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/project-1.jpg	(from https://smartdemowp.com/dinso/)
10:33:22	102299/102299	---MCZ	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2005:03:19%20GMT	http://smartdemowp.com/dinso/home-6/?skin_color=green&&header_type=4	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/home-6/index7a98.html	(from https://smartdemowp.com/dinso/)
10:33:24	101489/101489	---MCZ	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2005:03:22%20GMT	http://smartdemowp.com/dinso/home-7/?skin_color=green&&header_type=4	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/home-7/index7a98.html	(from https://smartdemowp.com/dinso/)
10:33:25	199268/199268	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202020%2010:30:14%20GMT	https://smartdemowp.com/dinso/wp-content/uploads/2020/03/room-img-2.jpg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/room-img-2.jpg	(from https://smartdemowp.com/dinso/)
10:33:25	191856/191856	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202020%2010:30:14%20GMT	https://smartdemowp.com/dinso/wp-content/uploads/2020/03/room-img-1.jpg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/room-img-1.jpg	(from https://smartdemowp.com/dinso/)
10:33:25	332793/332793	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202020%2010:30:14%20GMT	https://smartdemowp.com/dinso/wp-content/uploads/2020/03/2-10.jpg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/2-10.jpg	(from https://smartdemowp.com/dinso/)
10:33:25	61974/61974	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2003:09:51%20GMT	https://smartdemowp.com/dinso/about-property/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/about-property/index.html	(from https://smartdemowp.com/dinso/)
10:33:26	63968/63968	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:13:35%20GMT	https://smartdemowp.com/dinso/about-us/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/about-us/index.html	(from https://smartdemowp.com/dinso/)
10:33:26	140377/140377	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202020%2010:30:14%20GMT	https://smartdemowp.com/dinso/wp-content/uploads/2020/03/room-img-3.jpg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/room-img-3.jpg	(from https://smartdemowp.com/dinso/)
10:33:26	55067/55067	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2003:09:49%20GMT	https://smartdemowp.com/dinso/gallery/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/gallery/index.html	(from https://smartdemowp.com/dinso/)
10:33:26	56332/56332	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2021:13:36%20GMT	https://smartdemowp.com/dinso/apartments/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/apartments/index.html	(from https://smartdemowp.com/dinso/)
10:33:26	54800/54800	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2004:59:14%20GMT	https://smartdemowp.com/dinso/team/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/team/index.html	(from https://smartdemowp.com/dinso/)
10:33:27	55436/55436	---M-Z	200	added ('OK')	text/html	date:Wed,%2002%20Dec%202020%2023:36:17%20GMT	https://smartdemowp.com/dinso/apartments/one-room-apartment-3/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/apartments/one-room-apartment-3/index.html	(from https://smartdemowp.com/dinso/)
10:33:27	206477/206477	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202020%2010:30:14%20GMT	https://smartdemowp.com/dinso/wp-content/uploads/2020/03/room-img-4.jpg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/room-img-4.jpg	(from https://smartdemowp.com/dinso/)
10:33:27	181332/181332	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202020%2010:30:14%20GMT	https://smartdemowp.com/dinso/wp-content/uploads/2020/03/room-img-6.jpg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/room-img-6.jpg	(from https://smartdemowp.com/dinso/)
10:33:27	61935/61935	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2003:09:48%20GMT	https://smartdemowp.com/dinso/news/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/news/index.html	(from https://smartdemowp.com/dinso/)
10:33:27	44573/44573	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202020%2010:30:14%20GMT	https://smartdemowp.com/dinso/wp-content/uploads/2020/03/floor-img.jpg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/floor-img.jpg	(from https://smartdemowp.com/dinso/)
10:33:28	303123/303123	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202020%2010:30:14%20GMT	https://smartdemowp.com/dinso/wp-content/uploads/2020/03/1-3.jpg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/1-3.jpg	(from https://smartdemowp.com/dinso/)
10:33:28	47962/47962	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202020%2010:30:14%20GMT	https://smartdemowp.com/dinso/wp-content/uploads/2020/03/map-layer.jpg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/map-layer.jpg	(from https://smartdemowp.com/dinso/)
10:33:28	45545/45545	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202020%2010:30:14%20GMT	https://smartdemowp.com/dinso/wp-content/uploads/2020/03/shutterstock_552591889-e1584255449387.jpg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/shutterstock_552591889-e1584255449387.jpg	(from https://smartdemowp.com/dinso/)
10:33:28	61639/61639	---M-Z	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2001:30:27%20GMT	https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-6/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-6/index.html	(from https://smartdemowp.com/dinso/)
10:33:28	36872/36872	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202020%2010:30:14%20GMT	https://smartdemowp.com/dinso/wp-content/uploads/2020/03/shutterstock_350609716-e1584255478462.jpg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/shutterstock_350609716-e1584255478462.jpg	(from https://smartdemowp.com/dinso/)
10:33:29	60428/60428	---MCZ	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2005:03:28%20GMT	https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-1/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-1/index.html	(from https://smartdemowp.com/dinso/)
10:33:29	59183/59183	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202020%2010:30:14%20GMT	https://smartdemowp.com/dinso/wp-content/uploads/2020/03/1-1.jpg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/1-1.jpg	(from https://smartdemowp.com/dinso/)
10:33:29	43932/43932	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202020%2010:30:14%20GMT	https://smartdemowp.com/dinso/wp-content/uploads/2020/03/2-1.jpg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/2-1.jpg	(from https://smartdemowp.com/dinso/)
10:33:30	36994/36994	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202020%2010:30:14%20GMT	https://smartdemowp.com/dinso/wp-content/uploads/2020/03/3-1.jpg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/3-1.jpg	(from https://smartdemowp.com/dinso/)
10:33:30	44027/44027	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202020%2010:30:14%20GMT	https://smartdemowp.com/dinso/wp-content/uploads/2020/03/4-1.jpg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/4-1.jpg	(from https://smartdemowp.com/dinso/)
10:33:30	62001/62001	---MCZ	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2005:03:29%20GMT	https://smartdemowp.com/dinso/author/admin/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/author/admin/index.html	(from https://smartdemowp.com/dinso/)
10:33:30	53072/53072	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202020%2010:30:14%20GMT	https://smartdemowp.com/dinso/wp-content/uploads/2020/03/5-1.jpg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/5-1.jpg	(from https://smartdemowp.com/dinso/)
10:33:30	8629/8629	---M--	200	added ('OK')	image/jpeg	date:Wed,%2017%20Jun%202020%2010:30:14%20GMT	https://smartdemowp.com/dinso/wp-content/uploads/2020/03/agent-thumb.jpg	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/uploads/2020/03/agent-thumb.jpg	(from https://smartdemowp.com/dinso/)
10:33:31	61776/61776	---MCZ	200	added ('OK')	text/html	date:Thu,%2003%20Dec%202020%2005:03:29%20GMT	https://smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-5/	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/many-important-brands-have-given-us-their-trust-5/index.html	(from https://smartdemowp.com/dinso/)
10:33:31	5500/5500	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2030%20Oct%202020%2022:16:12%20GMT	https://smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/plugins/dinso-core/dinso-addons/assets/js/addons-script-bccece93fafbb05539e9254b27bfeb83.js	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/plugins/dinso-core/dinso-addons/assets/js/addons-script-bccece93fafbb05539e9254b27bfeb83.js	(from https://smartdemowp.com/dinso/)
10:33:31	2769/2769	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Sep%202020%2008:37:05%20GMT	https://smartdemowp.com/dinso/wp-content/plugins/color-sds-picker/js/jQuery.style.switcher.min.js?ver=1606943613	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/plugins/color-sds-picker/js/jQuery.style.switcher.mindb2a.js	(from https://smartdemowp.com/dinso/)
10:33:31	374/374	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2002%20Dec%202020%2021:13:33%20GMT	https://smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/plugins/color-sds-picker/js/switcher-720318e0fe1301c0b857ac1bcd324f0b.js	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/plugins/color-sds-picker/js/switcher-720318e0fe1301c0b857ac1bcd324f0b.js	(from https://smartdemowp.com/dinso/)
10:33:32	10503/10503	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Sep%202020%2008:54:23%20GMT	https://smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/plugins/contact-form-7/includes/js/scripts-51b2f51b582a77e0adb6021a239b7070.js	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/plugins/contact-form-7/includes/js/scripts-51b2f51b582a77e0adb6021a239b7070.js	(from https://smartdemowp.com/dinso/)
10:33:32	20498/20498	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Sep%202020%2008:51:00%20GMT	https://smartdemowp.com/dinso/wp-content/themes/dinso/assets/js/popper.min.js?ver=5.5.3	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/themes/dinso/assets/js/popper.min5697.js	(from https://smartdemowp.com/dinso/)
10:33:32	50739/50739	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Sep%202020%2008:51:00%20GMT	https://smartdemowp.com/dinso/wp-content/themes/dinso/assets/js/bootstrap.min.js?ver=5.5.3	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/themes/dinso/assets/js/bootstrap.min5697.js	(from https://smartdemowp.com/dinso/)
10:33:33	79463/79463	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2030%20Oct%202020%2022:16:12%20GMT	https://smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/themes/dinso/assets/js/jquery.fancybox-7e938dd960e1e30881da4d128b16e02f.js	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/themes/dinso/assets/js/jquery.fancybox-7e938dd960e1e30881da4d128b16e02f.js	(from https://smartdemowp.com/dinso/)
10:33:33	322856/322856	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2030%20Oct%202020%2022:16:12%20GMT	https://smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/themes/dinso/assets/js/jquery-ui-306adc007be59b08720a827397c15fc7.js	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/themes/dinso/assets/js/jquery-ui-306adc007be59b08720a827397c15fc7.js	(from https://smartdemowp.com/dinso/)
10:33:33	35639/35639	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2030%20Oct%202020%2022:16:12%20GMT	https://smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/themes/dinso/assets/js/mixitup-a325111a47d29888760ae4034a3761a7.js	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/themes/dinso/assets/js/mixitup-a325111a47d29888760ae4034a3761a7.js	(from https://smartdemowp.com/dinso/)
10:33:33	1527/1527	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2030%20Oct%202020%2022:16:12%20GMT	https://smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/themes/dinso/assets/js/appear-263242e6ff4d146b6eb139ffd8ade8a0.js	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/themes/dinso/assets/js/appear-263242e6ff4d146b6eb139ffd8ade8a0.js	(from https://smartdemowp.com/dinso/)
10:33:34	84825/84825	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2030%20Oct%202020%2022:16:12%20GMT	https://smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/themes/dinso/assets/js/owl-812aee59fca0dddd04e2d15c24c4f028.js	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/themes/dinso/assets/js/owl-812aee59fca0dddd04e2d15c24c4f028.js	(from https://smartdemowp.com/dinso/)
10:33:34	6298/6298	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2030%20Oct%202020%2022:16:12%20GMT	https://smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/themes/dinso/assets/js/wow-93707f358673626cd1246f59ad49b9ae.js	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/themes/dinso/assets/js/wow-93707f358673626cd1246f59ad49b9ae.js	(from https://smartdemowp.com/dinso/)
10:33:34	40370/40370	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2030%20Oct%202020%2022:16:12%20GMT	https://smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/themes/dinso/assets/js/scrollbar-d5d6489b85e739f179d8e9c0d8c221db.js	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/themes/dinso/assets/js/scrollbar-d5d6489b85e739f179d8e9c0d8c221db.js	(from https://smartdemowp.com/dinso/)
10:33:35	82677/82677	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2030%20Oct%202020%2022:16:13%20GMT	https://smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/themes/dinso/assets/js/plugin-5da8b348558ff70bd12544fa702d075c.js	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/themes/dinso/assets/js/plugin-5da8b348558ff70bd12544fa702d075c.js	(from https://smartdemowp.com/dinso/)
10:33:35	5494/5494	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2030%20Oct%202020%2022:16:13%20GMT	https://smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/themes/dinso/assets/js/script-24b990684132af7c6a8c8f4101dfd59e.js	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/themes/dinso/assets/js/script-24b990684132af7c6a8c8f4101dfd59e.js	(from https://smartdemowp.com/dinso/)
10:33:35	2776/2776	---M-Z	200	added ('OK')	application/javascript	date:Fri,%2030%20Oct%202020%2022:16:13%20GMT	https://smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/themes/dinso/assets/js/script-2-a413441c75e884c2a62bb685038f50ff.js	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/cache/min/1/dinso/wp-content/themes/dinso/assets/js/script-2-a413441c75e884c2a62bb685038f50ff.js	(from https://smartdemowp.com/dinso/)
10:33:36	1434/1434	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2017%20Jun%202020%2010:30:14%20GMT	https://smartdemowp.com/dinso/wp-includes/js/wp-embed.min.js?ver=5.5.3	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-includes/js/wp-embed.min5697.js	(from https://smartdemowp.com/dinso/)
10:33:36	64123/64123	---M-Z	200	added ('OK')	application/javascript	date:Tue,%2015%20Sep%202020%2004:25:57%20GMT	https://smartdemowp.com/dinso/wp-content/plugins/elementor/assets/js/frontend-modules.min.js?ver=3.0.8.1	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-content/plugins/elementor/assets/js/frontend-modules.minb1df.js	(from https://smartdemowp.com/dinso/)
10:33:36	6482/6482	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2017%20Jun%202020%2010:30:14%20GMT	https://smartdemowp.com/dinso/wp-includes/js/jquery/ui/position.min.js?ver=1.11.4	C:/Users/AnkitaSingh/Desktop/dinso1/smartdemowp.com/dinso/wp-includes/js/jquery/ui/position.mine899.js	(from https://smartdemowp.com/dinso/)
